Pseudoword,Word,Lemma,Levenshtein_Distance,prs,n_morphemes,Length
vila,vira,virer,7,"(0, 1, 0)",1,4
âcle,âcre,âcre,7,"(0, 1, 0)",1,4
abys,abus,abus,6,"(0, 1, 0)",1,4
abli,abri,abri,7,"(0, 1, 0)",1,4
wsai,usai,usai,7,"(0, 1, 0)",1,4
tlop,trop,trop,6,"(0, 1, 0)",1,4
tlès,très,très,7,"(0, 1, 0)",1,4
aile,aire,aire,7,"(0, 1, 0)",1,4
aîmé,aîné,aîné,6,"(0, 1, 0)",1,4
aigw,aigu,aigu,6,"(0, 1, 0)",1,4
diey,dieu,dieu,6,"(0, 1, 0)",1,4
cara,cala,caler,7,"(0, 1, 0)",1,4
cile,cire,cire,7,"(0, 1, 0)",1,4
dols,dors,dormir,6,"(0, 1, 0)",1,4
domt,dont,dont,5,"(0, 1, 0)",1,4
dône,dôme,dôme,7,"(0, 1, 0)",1,4
peaw,peau,peau,6,"(0, 1, 0)",1,4
paus,pays,pays,7,"(0, 1, 0)",1,4
pail,pair,pair,6,"(0, 1, 0)",1,4
owrs,ours,ours,5,"(0, 1, 0)",1,4
owïe,ouïe,ouïr,6,"(0, 1, 0)",1,4
sexw,sexy,sexy,7,"(0, 1, 0)",1,4
gole,gore,gore,6,"(0, 1, 0)",1,4
pals,pars,partir,7,"(0, 1, 0)",1,4
pali,pari,pari,7,"(0, 1, 0)",1,4
palc,parc,parc,7,"(0, 1, 0)",1,4
pagn,pan,pan,6,"(0, 1, 0)",1,4
pâre,pâle,pâle,7,"(0, 1, 0)",1,4
tald,tard,tard,7,"(0, 1, 0)",1,4
sybi,subi,subir,7,"(0, 1, 0)",1,4
ânge,âne,âne,6,"(0, 1, 0)",1,4
voni,vomi,vomir,6,"(0, 1, 0)",1,4
nwée,nuée,nuée,6,"(0, 1, 0)",1,4
noys,nous,nous,4,"(0, 1, 0)",1,4
gnos,nos,nos,5,"(0, 1, 0)",1,4
ngom,nom,nom,5,"(0, 1, 0)",1,4
poir,poil,poil,6,"(0, 1, 0)",1,4
pney,pneu,pneu,5,"(0, 1, 0)",1,4
prût,plût,plût,7,"(0, 1, 0)",1,4
sare,sale,sale,7,"(0, 1, 0)",1,4
rwse,ruse,ruse,7,"(0, 1, 0)",1,4
awbe,aube,aube,7,"(0, 1, 0)",1,4
âtle,âtre,âtre,7,"(0, 1, 0)",1,4
oewf,oeuf,oeuf,5,"(0, 1, 0)",1,4
oeir,oeil,oeil,6,"(0, 1, 0)",1,4
ocle,ocre,ocre,6,"(0, 1, 0)",1,4
obys,obus,obus,5,"(0, 1, 0)",1,4
prat,plat,plat,7,"(0, 1, 0)",1,4
main,nain,nain,6,"(0, 1, 0)",1,4
moël,noël,noël,5,"(0, 1, 0)",1,4
moce,noce,noce,5,"(0, 1, 0)",1,4
ngid,nid,nid,6,"(0, 1, 0)",1,4
neyf,neuf,neuf,5,"(0, 1, 0)",1,4
polt,port,porter,6,"(0, 1, 0)",1,4
lasa,rasa,raser,7,"(0, 1, 0)",1,4
rowe,roue,roue,5,"(0, 1, 0)",1,4
lôti,rôti,rôtir,7,"(0, 1, 0)",1,4
lodé,rodé,roder,6,"(0, 1, 0)",1,4
lime,rime,rime,7,"(0, 1, 0)",1,4
lide,ride,ride,7,"(0, 1, 0)",1,4
lêve,rêve,rêve,7,"(0, 1, 0)",1,4
ayto,auto,auto,6,"(0, 1, 0)",1,4
awge,auge,auge,7,"(0, 1, 0)",1,4
piom,pion,pion,6,"(0, 1, 0)",1,4
maïf,naïf,naïf,6,"(0, 1, 0)",1,4
gnûr,mûr,mûr,6,"(0, 1, 0)",1,4
mure,mule,mule,7,"(0, 1, 0)",1,4
bair,bail,bail,6,"(0, 1, 0)",1,4
babw,baby,baby,6,"(0, 1, 0)",1,4
azul,azur,azur,5,"(0, 1, 0)",1,4
rawé,rayé,rayer,7,"(0, 1, 0)",1,4
lavi,ravi,ravir,7,"(0, 1, 0)",1,4
polc,porc,porc,6,"(0, 1, 0)",1,4
pomt,pont,pont,5,"(0, 1, 0)",1,4
poro,polo,polo,5,"(0, 1, 0)",1,4
pôre,pôle,pôle,7,"(0, 1, 0)",1,4
merf,nerf,nerf,6,"(0, 1, 0)",1,4
méon,néon,néon,5,"(0, 1, 0)",1,4
mase,nase,nase,6,"(0, 1, 0)",1,4
maît,naît,naître,6,"(0, 1, 0)",1,4
noue,moue,moue,5,"(0, 1, 0)",1,4
nots,mots,mot,6,"(0, 1, 0)",1,4
gnot,mot,moto,6,"(0, 1, 0)",1,4
nort,mort,mort,6,"(0, 1, 0)",1,4
mold,mord,mordre,6,"(0, 1, 0)",1,4
purl,pull,pull,7,"(0, 1, 0)",1,4
pwce,puce,puce,7,"(0, 1, 0)",1,4
lame,rame,rame,7,"(0, 1, 0)",1,4
lâle,râle,râle,7,"(0, 1, 0)",1,4
laie,raie,raie,7,"(0, 1, 0)",1,4
lage,rage,rage,7,"(0, 1, 0)",1,4
pwni,puni,punir,6,"(0, 1, 0)",1,4
bamc,banc,banc,5,"(0, 1, 0)",1,4
powx,poux,poux,5,"(0, 1, 0)",1,4
poul,pour,pour,4,"(0, 1, 0)",1,4
poyf,pouf,pouf,5,"(0, 1, 0)",1,4
lade,rade,rade,7,"(0, 1, 0)",1,4
lace,race,race,7,"(0, 1, 0)",1,4
qwoi,quoi,quoi,6,"(0, 1, 0)",1,4
ngie,mie,mie,7,"(0, 1, 0)",1,4
qwai,quai,quai,7,"(0, 1, 0)",1,4
pumk,punk,punk,6,"(0, 1, 0)",1,4
puna,puma,puma,7,"(0, 1, 0)",1,4
momt,mont,mont,5,"(0, 1, 0)",1,4
ngon,mon,mon,5,"(0, 1, 0)",1,4
ngoi,moi,moi,6,"(0, 1, 0)",1,4
qwel,quel,quel,7,"(0, 1, 0)",1,4
plès,près,près,7,"(0, 1, 0)",1,4
lâpe,râpe,râpe,7,"(0, 1, 0)",1,4
plof,prof,prof,6,"(0, 1, 0)",1,4
plix,prix,prix,7,"(0, 1, 0)",1,4
plêt,prêt,prêt,7,"(0, 1, 0)",1,4
mals,mars,mars,7,"(0, 1, 0)",1,4
mali,mari,mari,7,"(0, 1, 0)",1,4
male,mare,mare,7,"(0, 1, 0)",1,4
nélo,mélo,mélo,6,"(0, 1, 0)",1,4
néga,méga,méga,7,"(0, 1, 0)",1,4
mauo,mayo,mayonnaise,6,"(0, 1, 0)",1,4
ngax,max,max,7,"(0, 1, 0)",1,4
mayx,maux,maux,6,"(0, 1, 0)",1,4
péli,péri,périr,7,"(0, 1, 0)",1,4
pyis,puis,puis,7,"(0, 1, 0)",1,4
nget,met,mettre,7,"(0, 1, 0)",1,4
mèle,mère,mère,7,"(0, 1, 0)",1,4
nger,mer,mer,6,"(0, 1, 0)",1,4
némé,mémé,mémé,7,"(0, 1, 0)",1,4
rair,rail,rail,7,"(0, 1, 0)",1,4
laid,raid,raide,7,"(0, 1, 0)",1,4
lyne,lune,lune,6,"(0, 1, 0)",1,4
lyge,luge,luge,7,"(0, 1, 0)",1,4
ling,ring,ring,6,"(0, 1, 0)",1,4
lhum,rhum,rhum,6,"(0, 1, 0)",1,4
mâre,mâle,mâle,7,"(0, 1, 0)",1,4
ngai,mai,mai,7,"(0, 1, 0)",1,4
lepu,repu,repu,6,"(0, 1, 0)",1,4
broc,bloc,bloc,5,"(0, 1, 0)",1,4
blew,bleu,bleu,5,"(0, 1, 0)",1,4
bred,bled,bled,6,"(0, 1, 0)",1,4
pire,pile,pile,7,"(0, 1, 0)",1,4
lare,rare,rare,7,"(0, 1, 0)",1,4
lapt,rapt,rapt,7,"(0, 1, 0)",1,4
reim,rein,rein,7,"(0, 1, 0)",1,4
réer,réel,réel,7,"(0, 1, 0)",1,4
ngat,mat,mate,7,"(0, 1, 0)",1,4
roto,loto,loto,5,"(0, 1, 0)",1,4
lold,lord,lord,6,"(0, 1, 0)",1,4
rogo,logo,logo,5,"(0, 1, 0)",1,4
robe,lobe,lob,6,"(0, 1, 0)",1,4
rion,lion,lion,6,"(0, 1, 0)",1,4
gnon,non,non,5,"(0, 1, 0)",1,4
moie,noie,noyer,5,"(0, 1, 0)",1,4
gnéo,néo,néo,5,"(0, 1, 0)",1,4
mage,nage,nage,6,"(0, 1, 0)",1,4
bowe,boue,boue,4,"(0, 1, 0)",1,4
boyc,bouc,bouc,4,"(0, 1, 0)",1,4
bold,bord,bord,5,"(0, 1, 0)",1,4
lend,rend,rend,6,"(0, 1, 0)",1,4
lyle,lyre,lyre,7,"(0, 1, 0)",1,4
lunx,lynx,lynx,6,"(0, 1, 0)",1,4
ruth,luth,luth,7,"(0, 1, 0)",1,4
lude,rude,rude,7,"(0, 1, 0)",1,4
rard,lard,lard,7,"(0, 1, 0)",1,4
rame,lame,lame,7,"(0, 1, 0)",1,4
reur,leur,leur,5,"(0, 1, 0)",1,4
rent,lent,lent,6,"(0, 1, 0)",1,4
rego,lego,lego,6,"(0, 1, 0)",1,4
liew,lieu,lieu,6,"(0, 1, 0)",1,4
lôle,rôle,rôle,7,"(0, 1, 0)",1,4
lois,rois,roi,6,"(0, 1, 0)",1,4
lock,rock,rock,6,"(0, 1, 0)",1,4
lobe,robe,robe,6,"(0, 1, 0)",1,4
lixe,rixe,rixe,7,"(0, 1, 0)",1,4
lite,rite,rite,7,"(0, 1, 0)",1,4
blas,bras,bras,6,"(0, 1, 0)",1,4
boyt,bout,bout,4,"(0, 1, 0)",1,4
lowp,loup,loup,5,"(0, 1, 0)",1,4
jype,jupe,jupe,6,"(0, 1, 0)",1,4
jwif,juif,juif,6,"(0, 1, 0)",1,4
jydo,judo,judo,6,"(0, 1, 0)",1,4
seaw,seau,seau,6,"(0, 1, 0)",1,4
lana,lama,lama,7,"(0, 1, 0)",1,4
rait,lait,lait,7,"(0, 1, 0)",1,4
raid,laid,laid,7,"(0, 1, 0)",1,4
rabo,labo,labo,6,"(0, 1, 0)",1,4
sayf,sauf,sauf,6,"(0, 1, 0)",1,4
sams,sans,sans,6,"(0, 1, 0)",1,4
bryn,brun,brun,5,"(0, 1, 0)",1,4
blis,bris,bris,6,"(0, 1, 0)",1,4
blio,brio,brio,5,"(0, 1, 0)",1,4
blin,brin,brin,6,"(0, 1, 0)",1,4
mile,mire,mirer,7,"(0, 1, 0)",1,4
romd,rond,rond,5,"(0, 1, 0)",1,4
issy,issu,issu,6,"(0, 1, 0)",1,4
ilis,iris,iris,7,"(0, 1, 0)",1,4
sawt,saut,saut,6,"(0, 1, 0)",1,4
joul,jour,jour,3,"(0, 1, 0)",1,4
joyg,joug,joug,4,"(0, 1, 0)",1,4
jori,joli,joli,5,"(0, 1, 0)",1,4
jeyx,jeux,jeux,5,"(0, 1, 0)",1,4
sewl,seul,seul,6,"(0, 1, 0)",1,4
ngal,mal,mal,7,"(0, 1, 0)",1,4
nais,mais,mais,7,"(0, 1, 0)",1,4
lyxe,luxe,luxe,7,"(0, 1, 0)",1,4
bwts,buts,buts,6,"(0, 1, 0)",1,4
bwse,buse,buse,6,"(0, 1, 0)",1,4
byée,buée,buer,6,"(0, 1, 0)",1,4
kiro,kilo,kilo,6,"(0, 1, 0)",1,4
july,jury,jury,5,"(0, 1, 0)",1,4
howx,houx,houx,5,"(0, 1, 0)",1,4
hols,hors,hors,6,"(0, 1, 0)",1,4
hono,homo,homo,5,"(0, 1, 0)",1,4
sile,sire,sire,7,"(0, 1, 0)",1,4
siro,silo,silo,6,"(0, 1, 0)",1,4
siem,sien,sien,7,"(0, 1, 0)",1,4
shoy,show,show,6,"(0, 1, 0)",1,4
imfo,info,info,5,"(0, 1, 0)",1,4
sore,sole,sole,6,"(0, 1, 0)",1,4
rové,lové,lover,6,"(0, 1, 0)",1,4
roua,loua,louer,5,"(0, 1, 0)",1,4
rors,lors,lors,6,"(0, 1, 0)",1,4
loim,loin,loin,6,"(0, 1, 0)",1,4
roge,loge,loge,6,"(0, 1, 0)",1,4
sels,sers,servir,7,"(0, 1, 0)",1,4
ivle,ivre,ivre,7,"(0, 1, 0)",1,4
soro,solo,solo,5,"(0, 1, 0)",1,4
stal,star,star,6,"(0, 1, 0)",1,4
swit,suit,suivre,7,"(0, 1, 0)",1,4
hélo,héro,héro,6,"(0, 1, 0)",1,4
soys,sous,soudre,5,"(0, 1, 0)",1,4
soyk,souk,souk,5,"(0, 1, 0)",1,4
jyge,juge,juge,6,"(0, 1, 0)",1,4
jowa,joua,jouer,4,"(0, 1, 0)",1,4
reva,leva,lever,7,"(0, 1, 0)",1,4
rava,lava,laver,7,"(0, 1, 0)",1,4
soil,soir,soir,5,"(0, 1, 0)",1,4
soim,soin,soin,6,"(0, 1, 0)",1,4
smob,snob,snob,5,"(0, 1, 0)",1,4
slou,slow,slow,6,"(0, 1, 0)",1,4
srip,slip,slip,7,"(0, 1, 0)",1,4
hyit,huit,huit,7,"(0, 1, 0)",1,4
glès,grès,grès,7,"(0, 1, 0)",1,4
glec,grec,grec,7,"(0, 1, 0)",1,4
styc,stuc,stuc,6,"(0, 1, 0)",1,4
haro,halo,halo,6,"(0, 1, 0)",1,4
harl,hall,hall,7,"(0, 1, 0)",1,4
gwet,guet,guetter,7,"(0, 1, 0)",1,4
glue,grue,grue,6,"(0, 1, 0)",1,4
tarc,talc,talc,7,"(0, 1, 0)",1,4
hiel,hier,hier,6,"(0, 1, 0)",1,4
héra,héla,héler,7,"(0, 1, 0)",1,4
haïl,haïr,haïr,6,"(0, 1, 0)",1,4
celf,cerf,cerf,7,"(0, 1, 0)",1,4
cemt,cent,cent,6,"(0, 1, 0)",1,4
cera,cela,cela,7,"(0, 1, 0)",1,4
sols,sors,sortir,6,"(0, 1, 0)",1,4
song,son,son,5,"(0, 1, 0)",1,4
tény,ténu,ténu,5,"(0, 1, 0)",1,4
téré,télé,télé,7,"(0, 1, 0)",1,4
tawx,taux,taux,6,"(0, 1, 0)",1,4
tale,tare,tare,7,"(0, 1, 0)",1,4
gorf,golf,golf,6,"(0, 1, 0)",1,4
goar,goal,goal,6,"(0, 1, 0)",1,4
gnow,gnou,gnou,4,"(0, 1, 0)",1,4
géni,gémi,gémir,7,"(0, 1, 0)",1,4
chal,char,char,6,"(0, 1, 0)",1,4
taim,tain,tain,7,"(0, 1, 0)",1,4
sulf,surf,surf,6,"(0, 1, 0)",1,4
sule,sure,sure,6,"(0, 1, 0)",1,4
suno,sumo,sumo,6,"(0, 1, 0)",1,4
glog,grog,grog,6,"(0, 1, 0)",1,4
glis,gris,gris,7,"(0, 1, 0)",1,4
grir,gril,gril,7,"(0, 1, 0)",1,4
gign,gin,gin,6,"(0, 1, 0)",1,4
gems,gens,gens,6,"(0, 1, 0)",1,4
tone,tome,tome,6,"(0, 1, 0)",1,4
tôre,tôle,tôle,7,"(0, 1, 0)",1,4
tofy,tofu,tofu,5,"(0, 1, 0)",1,4
tirt,tilt,tilt,7,"(0, 1, 0)",1,4
galé,garé,garer,7,"(0, 1, 0)",1,4
gale,gare,gare,7,"(0, 1, 0)",1,4
gala,gara,gara,7,"(0, 1, 0)",1,4
fwté,futé,futé,7,"(0, 1, 0)",1,4
fwma,fuma,fumer,7,"(0, 1, 0)",1,4
cier,ciel,ciel,7,"(0, 1, 0)",1,4
chwt,chut,chut,6,"(0, 1, 0)",1,4
choy,chou,chou,5,"(0, 1, 0)",1,4
gras,glas,glas,7,"(0, 1, 0)",1,4
thom,thon,thon,6,"(0, 1, 0)",1,4
flic,fric,fric,7,"(0, 1, 0)",1,4
fowt,fout,foutre,5,"(0, 1, 0)",1,4
foul,four,four,4,"(0, 1, 0)",1,4
tolt,tort,tort,6,"(0, 1, 0)",1,4
told,tord,tordre,6,"(0, 1, 0)",1,4
gara,gala,gala,7,"(0, 1, 0)",1,4
tlac,trac,trace,7,"(0, 1, 0)",1,4
crip,clip,clip,7,"(0, 1, 0)",1,4
crap,clap,clap,7,"(0, 1, 0)",1,4
cran,clan,clan,7,"(0, 1, 0)",1,4
thwm,thym,thym,7,"(0, 1, 0)",1,4
gals,gars,gars,7,"(0, 1, 0)",1,4
gamt,gant,gant,6,"(0, 1, 0)",1,4
gamg,gang,gang,6,"(0, 1, 0)",1,4
toys,tous,tout,5,"(0, 1, 0)",1,4
toul,tour,tour,4,"(0, 1, 0)",1,4
frux,flux,flux,6,"(0, 1, 0)",1,4
frou,flou,flou,5,"(0, 1, 0)",1,4
twbe,tube,tube,7,"(0, 1, 0)",1,4
tsal,tsar,tsar,6,"(0, 1, 0)",1,4
tryc,truc,truc,6,"(0, 1, 0)",1,4
fire,file,file,7,"(0, 1, 0)",1,4
fêré,fêlé,fêler,7,"(0, 1, 0)",1,4
coim,coin,coin,6,"(0, 1, 0)",1,4
cocy,cocu,cocu,5,"(0, 1, 0)",1,4
crub,club,club,6,"(0, 1, 0)",1,4
crou,clou,clou,5,"(0, 1, 0)",1,4
towx,toux,toux,5,"(0, 1, 0)",1,4
tlip,trip,trip,7,"(0, 1, 0)",1,4
tlio,trio,trio,6,"(0, 1, 0)",1,4
flit,frit,frite,7,"(0, 1, 0)",1,4
flis,fris,frire,7,"(0, 1, 0)",1,4
twpe,type,type,7,"(0, 1, 0)",1,4
tlou,trou,trou,5,"(0, 1, 0)",1,4
tlot,trot,trot,6,"(0, 1, 0)",1,4
tloc,troc,troc,6,"(0, 1, 0)",1,4
frot,flot,flot,6,"(0, 1, 0)",1,4
fric,flic,flic,7,"(0, 1, 0)",1,4
fran,flan,flan,7,"(0, 1, 0)",1,4
frac,flac,flac,7,"(0, 1, 0)",1,4
elra,erra,errer,7,"(0, 1, 0)",1,4
coor,cool,cool,5,"(0, 1, 0)",1,4
cong,con,cône,5,"(0, 1, 0)",1,4
cona,coma,coma,6,"(0, 1, 0)",1,4
coro,colo,colo,5,"(0, 1, 0)",1,4
fomd,fond,fondre,5,"(0, 1, 0)",1,4
fork,folk,folk,6,"(0, 1, 0)",1,4
foim,foin,foin,6,"(0, 1, 0)",1,4
veru,velu,velu,6,"(0, 1, 0)",1,4
véro,vélo,vélo,6,"(0, 1, 0)",1,4
tytu,tutu,tutu,6,"(0, 1, 0)",1,4
fewx,feux,feux,6,"(0, 1, 0)",1,4
félu,féru,féru,6,"(0, 1, 0)",1,4
femd,fend,fendre,6,"(0, 1, 0)",1,4
fayt,faut,faute,6,"(0, 1, 0)",1,4
deyx,deux,deux,6,"(0, 1, 0)",1,4
dula,dura,durer,6,"(0, 1, 0)",1,4
dwpe,dupe,dupe,7,"(0, 1, 0)",1,4
cowr,cour,courir,4,"(0, 1, 0)",1,4
coyp,coup,couper,5,"(0, 1, 0)",1,4
firs,fils,fils,7,"(0, 1, 0)",1,4
fier,fiel,fiel,7,"(0, 1, 0)",1,4
yrne,urne,urne,6,"(0, 1, 0)",1,4
twpo,typo,typo,6,"(0, 1, 0)",1,4
veyt,veut,veut,6,"(0, 1, 0)",1,4
veyf,veuf,veuf,6,"(0, 1, 0)",1,4
velt,vert,vert,7,"(0, 1, 0)",1,4
vels,vers,verse,7,"(0, 1, 0)",1,4
étay,étau,étau,6,"(0, 1, 0)",1,4
étar,étal,étaler,7,"(0, 1, 0)",1,4
vécy,vécu,vivre,6,"(0, 1, 0)",1,4
veay,veau,veau,6,"(0, 1, 0)",1,4
exir,exil,exil,7,"(0, 1, 0)",1,4
étwi,étui,étui,6,"(0, 1, 0)",1,4
culé,curé,curé,6,"(0, 1, 0)",1,4
cwre,cure,cure,6,"(0, 1, 0)",1,4
cram,cran,cran,7,"(0, 1, 0)",1,4
dowé,doué,douer,5,"(0, 1, 0)",1,4
dole,dore,dorer,6,"(0, 1, 0)",1,4
vemd,vend,vendre,6,"(0, 1, 0)",1,4
zère,zèle,zèle,7,"(0, 1, 0)",1,4
zébw,zébu,zébu,6,"(0, 1, 0)",1,4
woga,yoga,yoga,6,"(0, 1, 0)",1,4
yign,yin,yin,6,"(0, 1, 0)",1,4
yeyx,yeux,yeux,6,"(0, 1, 0)",1,4
vlac,vrac,vrac,7,"(0, 1, 0)",1,4
cléa,créa,créer,7,"(0, 1, 0)",1,4
cuil,cuir,cuire,6,"(0, 1, 0)",1,4
cybe,cube,cube,7,"(0, 1, 0)",1,4
cloc,croc,croc,6,"(0, 1, 0)",1,4
derà,delà,delà,7,"(0, 1, 0)",1,4
voew,voeu,voeu,5,"(0, 1, 0)",1,4
vior,viol,viol,6,"(0, 1, 0)",1,4
énoi,émoi,émoi,6,"(0, 1, 0)",1,4
énet,émet,émettre,7,"(0, 1, 0)",1,4
erle,elle,elle,7,"(0, 1, 0)",1,4
dody,dodu,dodu,5,"(0, 1, 0)",1,4
bire,bile,bile,6,"(0, 1, 0)",1,4
zélo,zéro,zéro,6,"(0, 1, 0)",1,4
alme,arme,arme,7,"(0, 1, 0)",1,4
eawx,eaux,eaux,6,"(0, 1, 0)",1,4
dwrs,durs,dur,6,"(0, 1, 0)",1,4
duer,duel,duel,7,"(0, 1, 0)",1,4
dlap,drap,drap,7,"(0, 1, 0)",1,4
vows,vous,vous,5,"(0, 1, 0)",1,4
écys,écus,écu,6,"(0, 1, 0)",1,4
échw,échu,échoir,6,"(0, 1, 0)",1,4
aina,aima,aimer,7,"(0, 1, 0)",1,4
erfe,elfe,elfe,7,"(0, 1, 0)",1,4
éran,élan,élan,7,"(0, 1, 0)",1,4
égar,égal,égal,7,"(0, 1, 0)",1,4
zegn,zen,zen,6,"(0, 1, 0)",1,4
pran,plan,plan,7,"(0, 1, 0)",1,4
pile,pire,pire,7,"(0, 1, 0)",1,4
pign,pin,pin,6,"(0, 1, 0)",1,4
piew,pieu,pieu,6,"(0, 1, 0)",1,4
peyt,peut,pouvoir,6,"(0, 1, 0)",1,4
opys,opus,opus,5,"(0, 1, 0)",1,4
omde,onde,onde,5,"(0, 1, 0)",1,4
ogle,ogre,ogre,6,"(0, 1, 0)",1,4
âple,âpre,âpre,7,"(0, 1, 0)",1,4
anys,anus,anus,5,"(0, 1, 0)",1,4
olge,orge,orge,6,"(0, 1, 0)",1,4
olée,orée,orée,6,"(0, 1, 0)",1,4
peul,peur,peur,5,"(0, 1, 0)",1,4
peyh,peuh,peuh,6,"(0, 1, 0)",1,4
pèle,père,père,7,"(0, 1, 0)",1,4
peld,perd,perdre,7,"(0, 1, 0)",1,4
voya,voua,vouer,5,"(0, 1, 0)",1,4
fagn,fan,fan,6,"(0, 1, 0)",1,4
voile,voire,voire,6,"(0, 1, 0)",1,5
voire,voile,voile,6,"(0, 1, 0)",1,5
vogwe,vogue,vogue,5,"(0, 1, 0)",1,5
velsa,versa,verser,7,"(0, 1, 0)",1,5
velni,verni,vernir,7,"(0, 1, 0)",1,5
vamne,vanne,vanne,6,"(0, 1, 0)",1,5
varse,valse,valse,7,"(0, 1, 0)",1,5
acgné,acné,acné,6,"(0, 1, 0)",1,5
aciel,acier,acier,6,"(0, 1, 0)",1,5
acclo,accro,accro,6,"(0, 1, 0)",1,5
yrine,urine,urine,7,"(0, 1, 0)",1,5
tlahi,trahi,trahir,7,"(0, 1, 0)",1,5
algwe,algue,algue,6,"(0, 1, 0)",1,5
albun,album,album,6,"(0, 1, 0)",1,5
airle,aille,aller,7,"(0, 1, 0)",1,5
aigle,aigre,aigre,7,"(0, 1, 0)",1,5
aigre,aigle,aigle,7,"(0, 1, 0)",1,5
aïeur,aïeul,aïeul,6,"(0, 1, 0)",1,5
adnet,admet,admettre,7,"(0, 1, 0)",1,5
zèble,zèbre,zèbre,7,"(0, 1, 0)",1,5
béngi,béni,bénir,5,"(0, 1, 0)",1,5
balre,barre,barre,6,"(0, 1, 0)",1,5
baldé,bardé,barder,6,"(0, 1, 0)",1,5
balde,barde,barde,6,"(0, 1, 0)",1,5
balbe,barbe,barbe,6,"(0, 1, 0)",1,5
blide,bride,bride,6,"(0, 1, 0)",1,5
blave,brave,brave,6,"(0, 1, 0)",1,5
bowle,boule,boule,5,"(0, 1, 0)",1,5
bowge,bouge,bouger,5,"(0, 1, 0)",1,5
bolne,borne,borne,5,"(0, 1, 0)",1,5
bogwe,bogue,bogue,4,"(0, 1, 0)",1,5
deuir,deuil,deuil,7,"(0, 1, 0)",1,5
désil,désir,désir,6,"(0, 1, 0)",1,5
calré,carré,carré,7,"(0, 1, 0)",1,5
carme,calme,calme,7,"(0, 1, 0)",1,5
cadle,cadre,cadre,7,"(0, 1, 0)",1,5
bytte,butte,butte,6,"(0, 1, 0)",1,5
burle,bulle,bulle,6,"(0, 1, 0)",1,5
blûla,brûla,brûler,6,"(0, 1, 0)",1,5
blode,brode,broder,5,"(0, 1, 0)",1,5
degnt,dent,dent,6,"(0, 1, 0)",1,5
démom,démon,démon,6,"(0, 1, 0)",1,5
derta,delta,delta,7,"(0, 1, 0)",1,5
dérit,délit,délit,7,"(0, 1, 0)",1,5
dérai,délai,délai,7,"(0, 1, 0)",1,5
deglé,degré,degré,7,"(0, 1, 0)",1,5
décol,décor,décor,5,"(0, 1, 0)",1,5
débwt,début,début,6,"(0, 1, 0)",1,5
chwte,chute,chute,7,"(0, 1, 0)",1,5
bâcré,bâclé,bâcler,6,"(0, 1, 0)",1,5
avowa,avoua,avouer,5,"(0, 1, 0)",1,5
avéla,avéra,avérer,7,"(0, 1, 0)",1,5
avara,avala,avaler,7,"(0, 1, 0)",1,5
awtre,autre,autre,7,"(0, 1, 0)",1,5
awssi,aussi,aussi,7,"(0, 1, 0)",1,5
dongc,donc,donc,5,"(0, 1, 0)",1,5
dogna,dona,dona,5,"(0, 1, 0)",1,5
dogne,dogme,dogme,6,"(0, 1, 0)",1,5
brasé,blasé,blaser,6,"(0, 1, 0)",1,5
brâme,blâme,blâme,6,"(0, 1, 0)",1,5
zignc,zinc,zinc,6,"(0, 1, 0)",1,5
aplès,après,après,7,"(0, 1, 0)",1,5
ancle,ancre,ancre,6,"(0, 1, 0)",1,5
arors,alors,alors,6,"(0, 1, 0)",1,5
arias,alias,alias,7,"(0, 1, 0)",1,5
dwvet,duvet,duvet,7,"(0, 1, 0)",1,5
dugne,dune,dune,6,"(0, 1, 0)",1,5
drôre,drôle,drôle,7,"(0, 1, 0)",1,5
dowze,douze,douze,6,"(0, 1, 0)",1,5
doyce,douce,doux,6,"(0, 1, 0)",1,5
vôtle,vôtre,vôtre,7,"(0, 1, 0)",1,5
écroy,écrou,écrou,5,"(0, 1, 0)",1,5
éclin,écrin,écrin,7,"(0, 1, 0)",1,5
écore,école,école,6,"(0, 1, 0)",1,5
écrat,éclat,éclat,7,"(0, 1, 0)",1,5
écalt,écart,écart,7,"(0, 1, 0)",1,5
aimsi,ainsi,ainsi,6,"(0, 1, 0)",1,5
ahuli,ahuri,ahurir,6,"(0, 1, 0)",1,5
abori,aboli,abolir,6,"(0, 1, 0)",1,5
abîna,abîma,abîmer,7,"(0, 1, 0)",1,5
zoogn,zoom,zoom,5,"(0, 1, 0)",1,5
zogne,zone,zone,5,"(0, 1, 0)",1,5
chéli,chéri,chérir,7,"(0, 1, 0)",1,5
cemsé,censé,censer,6,"(0, 1, 0)",1,5
cawse,cause,cause,7,"(0, 1, 0)",1,5
comte,conte,conte,5,"(0, 1, 0)",1,5
corle,colle,colle,6,"(0, 1, 0)",1,5
crope,clope,clope,6,"(0, 1, 0)",1,5
crama,clama,clamer,7,"(0, 1, 0)",1,5
dawbe,daube,daube,7,"(0, 1, 0)",1,5
dangs,dans,dans,6,"(0, 1, 0)",1,5
damdy,dandy,dandy,6,"(0, 1, 0)",1,5
daign,daim,daim,7,"(0, 1, 0)",1,5
cycre,cycle,cycle,7,"(0, 1, 0)",1,5
cyves,cuves,cuve,7,"(0, 1, 0)",1,5
cwrry,curry,curry,7,"(0, 1, 0)",1,5
cwlte,culte,culte,7,"(0, 1, 0)",1,5
clépi,crépi,crépir,7,"(0, 1, 0)",1,5
